[00:05:04Z] ===== CRON CEREBRAS RESTART start =====
[00:05:04Z] Run ID: 20260522T000504Z
  before=2 added=3 after=5 target=5 src=cerebras_key0
[s0 269/309] GS (MC=?) ...
  before=4 added=1 after=5 target=5 src=cerebras_key0
[s0 270/309] HAS (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key0
[s0 271/309] HBAN (MC=?) ...
  before=2 added=3 after=5 target=5 src=cerebras_key1
[s0 272/309] HIG (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key1
[s0 273/309] HPQ (MC=?) ...
  before=1 added=3 after=4 target=5 src=cerebras_key1
[s0 274/309] HSY (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key2
[s0 275/309] HUM (MC=?) ...
  before=3 added=2 after=5 target=5 src=cerebras_key2
[s0 276/309] IP (MC=?) ...
  before=3 added=2 after=5 target=5 src=cerebras_key2
[s0 277/309] J (MC=?) ...
  before=3 added=1 after=4 target=5 src=cerebras_key2
[s0 278/309] KEY (MC=?) ...
  before=0 added=5 after=5 target=5 src=cerebras_key2
[s0 279/309] LII (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key2
[s0 280/309] LITE (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key2
[s0 281/309] MC.PA (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key2
[s0 282/309] MCD (MC=?) ...
  before=0 added=5 after=5 target=5 src=cerebras_key2
[s0 283/309] MCK (MC=?) ...
  before=4 added=1 after=5 target=5 src=cerebras_key2
[s0 284/309] MCO (MC=?) ...
  before=2 added=3 after=5 target=5 src=cerebras_key2
[s0 285/309] MNST (MC=?) ...
  before=3 added=2 after=5 target=5 src=cerebras_key2
[s0 286/309] MOS (MC=?) ...
  before=0 added=5 after=5 target=5 src=cerebras_key2
[s0 287/309] MPWR (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key2
[s0 288/309] MS (MC=?) ...
  before=0 added=5 after=5 target=5 src=cerebras_key2
[s0 289/309] MSCI (MC=?) ...
  before=2 added=3 after=5 target=5 src=cerebras_key2
[s0 290/309] MSI (MC=?) ...
  before=1 added=4 after=5 target=5 src=groq
[s0 291/309] NESN.SW (MC=?) ...
  before=0 added=5 after=5 target=5 src=groq
[s0 292/309] NSC (MC=?) ...
  before=2 added=3 after=5 target=5 src=groq
[s0 293/309] OMC (MC=?) ...
  before=2 added=3 after=5 target=5 src=groq
[s0 294/309] OXY (MC=?) ...
  before=4 added=1 after=5 target=5 src=groq
[s0 295/309] PCG (MC=?) ...
  before=1 added=3 after=4 target=5 src=cerebras_key1
[s0 296/309] PFG (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key1
[s0 297/309] Q (MC=?) ...
  before=2 added=3 after=5 target=5 src=cerebras_key1
[s0 298/309] REG (MC=?) ...
  before=2 added=3 after=5 target=5 src=cerebras_key1
[s0 299/309] RMS.PA (MC=?) ...
  before=2 added=3 after=5 target=5 src=cerebras_key1
[s0 300/309] SAN.PA (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key1
[s0 301/309] SNA (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key1
[s0 302/309] TJX (MC=?) ...
  before=2 added=3 after=5 target=5 src=cerebras_key2
[s0 303/309] ULTA (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key0
[s0 304/309] USB (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key0
[s0 305/309] VLTO (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key0
[s0 306/309] VTRS (MC=?) ...
  before=0 added=5 after=5 target=5 src=cerebras_key0
[s0 307/309] WEC (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key0
[s0 308/309] XYL (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key0
[s0 309/309] ZURN.SW (MC=?) ...
  before=1 added=4 after=5 target=5 src=cerebras_key0

Shard 0 DONE — enriched: 290/309 | added: 967
[00:33:50Z] OK  scaleup_309_dstories_ko en 1726s
[00:33:50Z] === MISSION START: scaleup_532_stories ===
[00:33:50Z] Free RAM: 6003 MB (seuil 200 MB)
usage: scaleup_532_stories.py [-h] --shard SHARD [--total-shards TOTAL_SHARDS]
                              --key-idx KEY_IDX [--throttle THROTTLE]
                              [--limit LIMIT]
scaleup_532_stories.py: error: the following arguments are required: --shard, --key-idx
[00:33:50Z] KO  scaleup_532_stories rc=2 en 0s (continue malgre tout)
[00:33:50Z] === MISSION START: extract_p0_cerebras ===
[00:33:50Z] Free RAM: 5996 MB (seuil 200 MB)
[02:33:50] START p0-kpis KEY_INDEX=0 N=25/73
[02:33:50] [1/25] META mc=1535.9B spec=6/8 cat=cat1
[02:33:50]   429 retry in 25s
[02:34:17]   LLM null/invalid
[02:34:17] [2/25] MU mc=842.2B spec=7/8 cat=cat1
[02:34:19]   +0 KPIs (extracted 12, merged 0)
[02:34:22] [3/25] ORCL mc=541.16B spec=5/8 cat=cat1
[02:34:22]   429 retry in 25s
[02:34:53]   LLM null/invalid
[02:34:53] [4/25] MA mc=440.06B spec=6/8 cat=cat1
[02:34:53]   429 retry in 25s
[02:35:18]   429 retry in 25s
[02:35:44]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:35:44]   LLM null/invalid
[02:35:44] [5/25] PLTR mc=328.79B spec=1/8 cat=cat1
[02:35:44]   429 retry in 25s
[02:36:10]   429 retry in 25s
[02:36:35]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:36:35]   LLM null/invalid
[02:36:35] [6/25] AZN.ST mc=290.29B spec=0/8 cat=cat3
[02:36:35]   429 retry in 25s
[02:37:01]   429 retry in 25s
[02:37:26]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:37:26]   LLM null/invalid
[02:37:26] [7/25] GEV mc=275.31B spec=0/8 cat=cat1
[02:37:27]   429 retry in 25s
[02:37:52]   429 retry in 25s
[02:38:17]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:38:17]   LLM null/invalid
[02:38:17] [8/25] SHEL.L mc=243.39B spec=5/8 cat=cat3
[02:38:18]   429 retry in 25s
[02:38:43]   429 retry in 25s
[02:39:09]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:39:09]   LLM null/invalid
[02:39:09] [9/25] LIN mc=234.24B spec=0/8 cat=cat1
[02:39:09]   429 retry in 25s
[02:39:34]   429 retry in 25s
[02:40:00]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:40:00]   LLM null/invalid
[02:40:00] [10/25] SAP mc=212.08B spec=6/8 cat=cat2
[02:40:00]   429 retry in 25s
[02:40:26]   429 retry in 25s
[02:40:51]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:40:51]   LLM null/invalid
[02:40:51] [11/25] PEP mc=204.07B spec=3/8 cat=cat1
[02:40:52]   429 retry in 25s
[02:41:17]   429 retry in 25s
[02:41:42]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:41:42]   LLM null/invalid
[02:41:42] [12/25] VZ mc=199.68B spec=1/8 cat=cat1
[02:41:43]   429 retry in 25s
[02:42:08]   429 retry in 25s
[02:42:34]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:42:34]   LLM null/invalid
[02:42:34] [13/25] DIS mc=180.74B spec=2/8 cat=cat1
[02:42:34]   429 retry in 25s
[02:43:00]   429 retry in 25s
[02:43:25]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:43:25]   LLM null/invalid
[02:43:25] [14/25] STX mc=168.41B spec=4/8 cat=cat1
[02:43:25]   429 retry in 25s
[02:43:51]   429 retry in 25s
[02:44:16]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:44:16]   LLM null/invalid
[02:44:16] [15/25] GILD mc=162.26B spec=5/8 cat=cat1
[02:44:16]   429 retry in 25s
[02:44:42]   429 retry in 25s
[02:45:07]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:45:07]   LLM null/invalid
[02:45:07] [16/25] WDC mc=158.42B spec=3/8 cat=cat1
[02:45:08]   429 retry in 25s
[02:45:33]   429 retry in 25s
[02:45:59]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:45:59]   LLM null/invalid
[02:45:59] [17/25] ABT mc=153.94B spec=1/8 cat=cat1
[02:45:59]   429 retry in 25s
[02:46:25]   429 retry in 25s
[02:46:51]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:46:51]   LLM null/invalid
[02:46:51] [18/25] PFE mc=146.99B spec=6/8 cat=cat1
[02:46:51]   429 retry in 25s
[02:47:17]   429 retry in 25s
[02:47:42]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:47:42]   LLM null/invalid
[02:47:42] [19/25] HON mc=137.75B spec=6/8 cat=cat1
[02:47:43]   429 retry in 25s
[02:48:08]   429 retry in 25s
[02:48:34]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:48:34]   LLM null/invalid
[02:48:34] [20/25] SYK mc=123.25B spec=3/8 cat=cat1
[02:48:34]   429 retry in 25s
[02:49:01]   429 retry in 25s
[02:49:28]   LLM null/invalid
[02:49:28] [21/25] ADTTF mc=121.44B spec=6/8 cat=cat2
[02:49:29]   429 retry in 25s
[02:49:54]   429 retry in 25s
[02:50:19]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:50:19]   LLM null/invalid
[02:50:19] [22/25] LMT mc=120.49B spec=5/8 cat=cat1
[02:50:20]   429 retry in 25s
[02:50:45]   429 retry in 25s
[02:51:10]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:51:10]   LLM null/invalid
[02:51:10] [23/25] BP mc=116.21B spec=7/8 cat=cat2
[02:51:11]   429 retry in 25s
[02:51:36]   429 retry in 25s
[02:52:02]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:52:02]   LLM null/invalid
[02:52:02] [24/25] EQIX mc=105.04B spec=7/8 cat=cat1
[02:52:02]   429 retry in 25s
[02:52:27]   429 retry in 25s
[02:52:53]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:52:53]   LLM null/invalid
[02:52:53] [25/25] CEG mc=101.59B spec=1/8 cat=cat1
[02:52:54]   429 retry in 25s
[02:53:19]   429 retry in 25s
[02:53:44]   HTTP 429 {"message":"Tokens per day limit exceeded - too many tokens processed.","type":"
[02:53:44]   LLM null/invalid
[02:53:44] END ok=1 fail=24 skip=0
[00:53:44Z] OK  extract_p0_cerebras en 1194s
[00:53:44Z] === MISSION START: ai_pos_mission_runner ===
[00:53:44Z] Free RAM: 5408 MB (seuil 200 MB)
/Library/Developer/CommandLineTools/usr/bin/python3: can't open file '/Users/yann/spx-app/scripts/ai-pos-mission-runner.py': [Errno 2] No such file or directory
[00:53:45Z] KO  ai_pos_mission_runner rc=2 en 1s (continue malgre tout)
[00:53:45Z] === MISSION START: enrich_top_voting_capital_passB ===
[00:53:45Z] Free RAM: 5396 MB (seuil 200 MB)
[02:53:45] AUDIT PRE: total=807 both_ok=470 voting_ok=470 capital_ok=483 unavail_adr=14 %KO=41.8%
[02:53:45] === PASS B Cerebras (323 stés still needing enrichment) ===
[02:53:45] PASS B Cerebras key=0/1 : 323 stés
[02:58:29]   cerebras k0 [10/323] ok=0 fail_src=0 fail_llm=8 adr=1
[03:02:25]   cerebras k0 [20/323] ok=0 fail_src=0 fail_llm=16 adr=3
[03:07:36]   cerebras k0 [30/323] ok=1 fail_src=0 fail_llm=25 adr=3
[03:11:06]   cerebras k0 [40/323] ok=1 fail_src=0 fail_llm=32 adr=6
[03:16:12]   cerebras k0 [50/323] ok=1 fail_src=0 fail_llm=41 adr=7
[03:20:19]   cerebras k0 [60/323] ok=1 fail_src=0 fail_llm=46 adr=10
[03:24:26]   cerebras k0 [70/323] ok=2 fail_src=0 fail_llm=54 adr=11
[03:28:41]   cerebras k0 [80/323] ok=3 fail_src=0 fail_llm=61 adr=13
[03:33:32]   cerebras k0 [90/323] ok=3 fail_src=0 fail_llm=70 adr=14
[03:36:23]   cerebras k0 [100/323] ok=5 fail_src=0 fail_llm=76 adr=14
[03:38:54]   cerebras k0 [110/323] ok=6 fail_src=0 fail_llm=84 adr=15
[03:41:53]   cerebras k0 [120/323] ok=8 fail_src=0 fail_llm=89 adr=15
[03:43:36]   cerebras k0 [130/323] ok=11 fail_src=0 fail_llm=92 adr=18
[03:45:48]   cerebras k0 [140/323] ok=13 fail_src=0 fail_llm=99 adr=18
[03:48:45]   cerebras k0 [150/323] ok=16 fail_src=0 fail_llm=106 adr=18
[03:50:58]   cerebras k0 [160/323] ok=20 fail_src=0 fail_llm=111 adr=18
[03:53:09]   cerebras k0 [170/323] ok=21 fail_src=0 fail_llm=118 adr=18
[03:55:34]   cerebras k0 [180/323] ok=23 fail_src=0 fail_llm=124 adr=19
[03:58:18]   cerebras k0 [190/323] ok=25 fail_src=0 fail_llm=131 adr=19
[04:00:55]   cerebras k0 [200/323] ok=26 fail_src=0 fail_llm=138 adr=19
[04:03:10]   cerebras k0 [210/323] ok=28 fail_src=0 fail_llm=146 adr=19
[04:06:43]   cerebras k0 [220/323] ok=31 fail_src=0 fail_llm=152 adr=19
[04:09:19]   cerebras k0 [230/323] ok=31 fail_src=0 fail_llm=160 adr=21
[04:12:36]   cerebras k0 [240/323] ok=32 fail_src=0 fail_llm=168 adr=21
[04:15:52]   cerebras k0 [250/323] ok=34 fail_src=0 fail_llm=175 adr=21
[04:19:07]   cerebras k0 [260/323] ok=35 fail_src=0 fail_llm=184 adr=21
[04:21:02]   cerebras k0 [270/323] ok=35 fail_src=0 fail_llm=191 adr=23
[04:22:57]   cerebras k0 [280/323] ok=37 fail_src=0 fail_llm=197 adr=25
[04:25:20]   cerebras k0 [290/323] ok=38 fail_src=0 fail_llm=202 adr=26
[04:28:40]   cerebras k0 [300/323] ok=40 fail_src=0 fail_llm=209 adr=26
[04:30:56]   cerebras k0 [310/323] ok=41 fail_src=0 fail_llm=218 adr=26
[04:33:35]   cerebras k0 [320/323] ok=43 fail_src=0 fail_llm=225 adr=26
[04:34:36] PASS B done : ok=44 partial=26 fail_src=0 fail_llm=227 adr=26
[04:34:37] AUDIT POST: total=807 both_ok=514 voting_ok=514 capital_ok=523 unavail_adr=38 %KO=36.3%
[04:34:37] IMPACT : 470 → 514 both_ok (807 total)
[02:34:37Z] OK  enrich_top_voting_capital_passB en 6052s
[02:34:37Z] === MISSION START: enrich_risks_rationale_cerebras ===
[02:34:37Z] Free RAM: 5190 MB (seuil 200 MB)
[04:34:37] START rationale enrichment, 3 keys available
[04:34:37] Target: 393 stés with weak_rationales
[04:34:37]   9988.HK#0 429, switch key + throttle
[04:35:50]   ADTTF#2 429, switch key + throttle
[04:37:09] PROGRESS 10/393 | enriched=33 risks on 9 stés | fails=0 429=2 | elapsed=2.5min
[04:39:57]   AMCR#0 429, switch key + throttle
[04:40:39] PROGRESS 20/393 | enriched=82 risks on 19 stés | fails=0 429=3 | elapsed=6.0min
[04:44:05] PROGRESS 30/393 | enriched=132 risks on 28 stés | fails=0 429=3 | elapsed=9.5min
[04:45:23]   AXON#2 429, switch key + throttle
[04:45:40]   AXON#4 429, switch key + throttle
[04:45:57]   AXON#6 429, switch key + throttle
[04:46:14]   AZO#2 429, switch key + throttle
[04:46:31]   AZO#4 429, switch key + throttle
[04:47:00]   BA#2 429, switch key + throttle
[04:47:26] PROGRESS 40/393 | enriched=168 risks on 35 stés | fails=0 429=9 | elapsed=12.8min
[04:47:30]   BAC#0 429, switch key + throttle
[04:47:59]   BAC#5 429, switch key + throttle
[04:48:29]   BALL#4 429, switch key + throttle
[04:48:59]   BAX#2 429, switch key + throttle
[04:49:12]   BAX#3 429, switch key + throttle
[04:49:37]   BDX#1 429, switch key + throttle
[04:49:50]   BDX#2 429, switch key + throttle
[04:50:15]   BESI.AS#2 429, switch key + throttle
[04:50:28]   BESI.AS#5 429, switch key + throttle
[04:50:54]   BF.B#2 429, switch key + throttle
[04:51:15]   BG#3 429, switch key + throttle
[04:51:28]   BG#4 429, switch key + throttle
[04:51:45] PROGRESS 50/393 | enriched=202 risks on 44 stés | fails=3 429=21 | elapsed=17.1min
[04:51:58]   BJ#1 429, switch key + throttle
[04:52:27]   BKNG#4 429, switch key + throttle
[04:52:57]   BLK#4 429, switch key + throttle
[04:53:14]   BLK#6 429, switch key + throttle
[04:53:35]   BMY#2 429, switch key + throttle
[04:53:56]   BP#5 429, switch key + throttle
[04:54:08]   BRO#0 429, switch key + throttle
[04:54:38]   BSX#0 429, switch key + throttle
[04:55:07]   BSY#2 429, switch key + throttle
[04:55:37]   BURL#4 429, switch key + throttle
[04:55:50] PROGRESS 60/393 | enriched=239 risks on 54 stés | fails=4 429=31 | elapsed=21.2min
[04:56:06]   BVI.PA#7 429, switch key + throttle
[04:56:36]   BWA#5 429, switch key + throttle
[04:57:06]   CAH#3 429, switch key + throttle
[04:57:35]   CARR#4 429, switch key + throttle
[04:58:05]   CAT#6 429, switch key + throttle
[04:58:36]   CB#6 429, switch key + throttle
[04:59:05]   CBOE#4 429, switch key + throttle
[04:59:35]   CBRE#2 429, switch key + throttle
[05:00:04]   CCI#0 429, switch key + throttle
[05:00:26]   CDNS#0 429, switch key + throttle
[05:00:39]   CDNS#1 429, switch key + throttle
[05:01:08]   CDW#1 429, switch key + throttle
[05:01:41]   CEG#4 429, switch key + throttle
[05:02:15]   CFG#0 429, switch key + throttle
[05:02:28]   CFG#1 429, switch key + throttle
[05:02:53]   CFG#5 429, switch key + throttle
[05:03:14]   CIEN#1 429, switch key + throttle
[05:03:27]   CIEN#2 429, switch key + throttle
[05:03:56]   CINF#0 429, switch key + throttle
[05:04:26]   CL#0 429, switch key + throttle
[05:04:55]   CL#5 429, switch key + throttle
[05:05:08] PROGRESS 80/393 | enriched=325 risks on 71 stés | fails=5 429=52 | elapsed=30.5min
[05:05:25]   CMCSA#4 429, switch key + throttle
[05:05:54]   CMI#3 429, switch key + throttle
[05:06:24]   CMS#2 429, switch key + throttle
[05:06:53]   CNC#3 429, switch key + throttle
[05:07:22]   CNP#1 429, switch key + throttle
[05:07:51]   CNP#6 429, switch key + throttle
[05:08:21]   COHR#4 429, switch key + throttle
[05:08:43]   COIN#2 429, switch key + throttle
[05:08:55]   COIN#3 429, switch key + throttle
[05:09:23]   COO#1 429, switch key + throttle
[05:09:36]   COO#2 429, switch key + throttle
[05:10:05]   COR#2 429, switch key + throttle
[05:10:27] PROGRESS 90/393 | enriched=376 risks on 80 stés | fails=6 429=64 | elapsed=35.8min
[05:10:35]   CPB#2 429, switch key + throttle
[05:11:04]   CRL#2 429, switch key + throttle
[05:11:34]   CRWD#6 429, switch key + throttle
[05:12:03]   CSCO#3 429, switch key + throttle
[05:12:32]   CSX#3 429, switch key + throttle
[05:12:56]   CSX#5 429, switch key + throttle
[05:13:13]   CSX#7 429, switch key + throttle
[05:13:42]   CTVA#0 429, switch key + throttle
[05:14:12]   CTVA#6 429, switch key + throttle
[05:14:41]   CW#2 429, switch key + throttle
[05:15:11]   D#4 429, switch key + throttle
[05:15:33] PROGRESS 100/393 | enriched=425 risks on 90 stés | fails=6 429=75 | elapsed=40.9min
[05:15:41]   DASH#3 429, switch key + throttle
[05:16:10]   DD#1 429, switch key + throttle
[05:16:39]   DECK#2 429, switch key + throttle
[05:17:09]   DELL#2 429, switch key + throttle
[05:17:38]   DG#0 429, switch key + throttle
[05:18:07]   DG#6 429, switch key + throttle
[05:18:20]   DG.PA#3 429, switch key + throttle
[05:18:33]   DG.PA#5 429, switch key + throttle
[05:18:50]   DGX#1 429, switch key + throttle
[05:19:20]   DHR#2 429, switch key + throttle
[05:19:49]   DINO#2 429, switch key + throttle
[05:20:11] PROGRESS 110/393 | enriched=468 risks on 99 stés | fails=7 429=86 | elapsed=45.6min
[05:20:19]   DKS#1 429, switch key + throttle
[05:20:49]   DLR#2 429, switch key + throttle
[05:21:18]   DLTR#2 429, switch key + throttle
[05:21:47]   DOC#1 429, switch key + throttle
[05:22:17]   DOC#6 429, switch key + throttle
[05:22:47]   DOW#0 429, switch key + throttle
[05:23:16]   DOW#5 429, switch key + throttle
[05:23:45]   DRI#6 429, switch key + throttle
[05:24:15]   DTEGF#6 429, switch key + throttle
[05:24:44]   DTEGY#3 429, switch key + throttle
[05:25:05] PROGRESS 120/393 | enriched=518 risks on 108 stés | fails=7 429=96 | elapsed=50.5min
[05:25:13]   DUK#3 429, switch key + throttle
[05:25:32]   DUK#5 429, switch key + throttle
[05:25:45]   DUK#6 429, switch key + throttle
[05:26:10]   DXCM#3 429, switch key + throttle
[05:26:43]   DY#2 429, switch key + throttle
[05:27:05]   EBAY#0 429, switch key + throttle
[05:27:18]   EBAY#1 429, switch key + throttle
[05:27:47]   ECL#1 429, switch key + throttle
[05:28:04]   ECL#3 429, switch key + throttle
[05:28:21]   ECL#5 429, switch key + throttle
[05:28:51]   EFX#6 429, switch key + throttle
[05:29:08]   EL#1 429, switch key + throttle
[05:29:24]   EL#3 429, switch key + throttle
[05:29:54]   ELAN#1 429, switch key + throttle
[05:30:16] PROGRESS 130/393 | enriched=561 risks on 116 stés | fails=9 429=110 | elapsed=55.6min
[05:30:24]   EME#1 429, switch key + throttle
[05:30:54]   ENTG#4 429, switch key + throttle
[05:31:12]   ENTG#6 429, switch key + throttle
[05:31:29]   EOG#1 429, switch key + throttle
[05:32:02]   EQIX#5 429, switch key + throttle
[05:32:32]   ERF.PA#2 429, switch key + throttle
[05:32:58]   ERIE#1 429, switch key + throttle
[05:33:15]   ERIE#3 429, switch key + throttle
[05:33:44]   ES#2 429, switch key + throttle
[05:34:14]   ESS#0 429, switch key + throttle
[05:34:43]   ESS#5 429, switch key + throttle
[05:34:57] PROGRESS 140/393 | enriched=602 risks on 125 stés | fails=9 429=121 | elapsed=60.3min
[05:35:13]   EW#4 429, switch key + throttle
[05:35:26]   EW#5 429, switch key + throttle
[05:35:39]   EW#6 429, switch key + throttle
[05:36:00]   EXC#1 429, switch key + throttle
[05:36:12]   EXC#3 429, switch key + throttle
[05:36:38]   EXR#0 429, switch key + throttle
[05:37:07]   FCX#1 429, switch key + throttle
[05:37:36]   FCX#6 429, switch key + throttle
[05:38:06]   FDS#5 429, switch key + throttle
[05:38:38]   FDX#4 429, switch key + throttle
[05:39:08]   FE#2 429, switch key + throttle
[05:39:38]   FICO#1 429, switch key + throttle
[05:40:03] PROGRESS 150/393 | enriched=647 risks on 134 stés | fails=11 429=133 | elapsed=65.4min
[05:40:07]   FIS#1 429, switch key + throttle
[05:40:37]   FITB#1 429, switch key + throttle
[05:41:06]   FITB#6 429, switch key + throttle
[05:41:36]   FSLR#1 429, switch key + throttle
[05:42:05]   FTNT#0 429, switch key + throttle
[05:42:35]   FTV#1 429, switch key + throttle
[05:43:04]   GD#1 429, switch key + throttle
[05:43:34]   GD#6 429, switch key + throttle
[05:43:47] PROGRESS 160/393 | enriched=684 risks on 142 stés | fails=11 429=141 | elapsed=69.2min
[05:44:03]   GEHC#3 429, switch key + throttle
[05:44:32]   GILD#0 429, switch key + throttle
[05:45:02]   GILD#5 429, switch key + throttle
[05:45:31]   GIS#4 429, switch key + throttle
[05:46:01]   GLEN.L#3 429, switch key + throttle
[05:46:31]   GLPI#1 429, switch key + throttle
[05:47:00]   GLPI#6 429, switch key + throttle
[05:47:31]   GM#0 429, switch key + throttle
[05:47:43]   GM#1 429, switch key + throttle
[05:48:05] PROGRESS 170/393 | enriched=726 risks on 152 stés | fails=12 429=150 | elapsed=73.5min
[05:48:09]   GNRC#0 429, switch key + throttle
[05:48:21]   GNRC#1 429, switch key + throttle
[05:48:46]   GNRC#5 429, switch key + throttle
[05:48:59]   GNRC#6 429, switch key + throttle
[05:49:24]   GOOG#2 429, switch key + throttle
[05:49:37]   GOOG#3 429, switch key + throttle
[05:50:02]   GOOGL#5 429, switch key + throttle
[05:50:15]   GOOGL#6 429, switch key + throttle
[05:50:32]   GPC#3 429, switch key + throttle
[05:50:49]   GPC#7 429, switch key + throttle
[05:51:18]   GPN#4 429, switch key + throttle
[05:51:31]   GPN#6 429, switch key + throttle
[05:51:56]   GRMN#4 429, switch key + throttle
[05:52:09]   GRMN#5 429, switch key + throttle
[05:52:34]   GS#6 429, switch key + throttle
[05:52:46]   GWW#4 429, switch key + throttle
[05:53:00]   HBAN#0 429, switch key + throttle
[05:53:12]   HBAN#1 429, switch key + throttle
[05:53:29]   HBAN#3 429, switch key + throttle
[05:53:42]   HBAN#4 429, switch key + throttle
[05:54:03]   HCA#6 429, switch key + throttle
[05:54:17] PROGRESS 180/393 | enriched=762 risks on 162 stés | fails=21 429=171 | elapsed=79.7min
[05:54:17]   HEN.DE#3 429, switch key + throttle
[05:54:30]   HEN.DE#4 429, switch key + throttle
[05:54:47]   HIG#2 429, switch key + throttle
[05:55:00]   HIG#5 429, switch key + throttle
[05:55:22]   HLI#2 429, switch key + throttle
[05:55:35]   HLI#3 429, switch key + throttle
[05:55:56]   HLT#1 429, switch key + throttle
[05:56:09]   HLT#2 429, switch key + throttle
[05:56:30]   HLT#5 429, switch key + throttle
[05:56:43]   HLT#6 429, switch key + throttle
[05:57:06]   HPE#3 429, switch key + throttle
[05:57:19]   HPE#4 429, switch key + throttle
[05:57:42]   HPQ#0 429, switch key + throttle
[05:57:55]   HPQ#1 429, switch key + throttle
[05:58:07]   HPQ#4 429, switch key + throttle
[05:58:24]   HRL#1 429, switch key + throttle
[05:58:37]   HRL#2 429, switch key + throttle
[05:58:58]   HRL#5 429, switch key + throttle
[05:59:12]   HRL#6 429, switch key + throttle
[05:59:33]   HSIC#2 429, switch key + throttle
[05:59:46]   HSIC#3 429, switch key + throttle
[06:00:07]   HSIC#7 429, switch key + throttle
[06:00:21]   HSIC#8 429, switch key + throttle
[06:00:43]   HST#2 429, switch key + throttle
[06:00:56] PROGRESS 190/393 | enriched=804 risks on 171 stés | fails=23 429=195 | elapsed=86.3min
[06:00:56]   HSY#2 429, switch key + throttle
[06:01:18]   HSY#5 429, switch key + throttle
[06:01:30]   HUBB#3 429, switch key + throttle
[06:01:52]   HUM#7 429, switch key + throttle
[06:02:06]   HWM#3 429, switch key + throttle
[06:02:28]   IBKR#2 429, switch key + throttle
[06:02:40]   IBKR#3 429, switch key + throttle
[06:03:02]   IDXX#1 429, switch key + throttle
[06:03:15]   IDXX#2 429, switch key + throttle
[06:03:36]   IDXX#5 429, switch key + throttle
[06:03:49]   IDXX#6 429, switch key + throttle
[06:04:10]   IFF#0 429, switch key + throttle
[06:04:29]   IFF#1 429, switch key + throttle
[06:04:42]   IFF#2 429, switch key + throttle
[06:04:58]   IFF#4 429, switch key + throttle
[06:05:28]   ILMN#2 429, switch key + throttle
[06:05:41]   ILMN#3 429, switch key + throttle
[06:06:02]   INVH#1 429, switch key + throttle
[06:06:15]   INVH#2 429, switch key + throttle
[06:06:36]   IP#0 429, switch key + throttle
[06:06:49]   IP#1 429, switch key + throttle
[06:07:10]   IP.MI#6 429, switch key + throttle
[06:07:23]   IQV#0 429, switch key + throttle
[06:07:45]   IQV#4 429, switch key + throttle
[06:07:58]   IQV#5 429, switch key + throttle
[06:08:19]   IR#2 429, switch key + throttle
[06:08:32]   IR#3 429, switch key + throttle
[06:08:53]   IT#1 429, switch key + throttle
[06:09:07]   IT#2 429, switch key + throttle
